"Date","ZM-US","CTAS-US","FAST-US","ANSS-US","WBA-US","ADSK-US","ADI-US","ILMN-US","MSFT-US","MAR-US","SBUX-US","MNST-US","DLTR-US","COST-US","FISV-US","REGN-US","ALGN-US","QCOM-US","SIRI-US","SGEN-US","ADP-US","BIIB-US","GILD-US","AMGN-US","ROST-US","ATVI-US","TXN-US","AMZN-US","CTSH-US","ORLY-US","NVDA-US","KLAC-US","AEP-US","ADBE-US","PCAR-US","NFLX-US","MCHP-US","MRVL-US","MU-US","CDNS-US","AAPL-US","EBAY-US","LRCX-US","SNPS-US","IDXX-US","INTC-US","CSCO-US","EA-US","ISRG-US","PEP-US","INTU-US","XEL-US","CPRT-US","BKNG-US","PAYX-US","AMAT-US","VRTX-US","EXC-US","DXCM-US","LULU-US","GOOGL-US","MELI-US","KDP-US","NXPI-US","MDLZ-US","CMCSA-US","VRSK-US","AVGO-US","TSLA-US","CHTR-US","TMUS-US","META-US","TEAM-US","WDAY-US","PYPL-US","KHC-US","PDD-US","MRNA-US","sentiment"
2022-01-27,136.81,377.72,54.83,309.62,50,228.66,154.59,324.36,299.84,153.71,95.32,41.585,128.3,482.52,100.28,608.72,455.62,161.2,6.13,122.91,196.42,218.94,67.27,224,94.87,78.9,174.81,139.6375,81.79,634.67,219.44,361.8,89.4,493.05,62.146667,386.7,71.04,64.89,78.72,138.98,159.22,56.7,555.3,285.36,471.08,48.05,54.62,131.06,262.77,169.37,517.22,68.94,60.755,2359.65,111.6,130.15,228.22,40.024456,95.88,306.52,129.005,992.5,37.6,187.96,67.47,48.01,188.3,542.31,276.36667,561.03,106.03,294.64,290.89,226.18,158.11,36.09,50.83,148.62,0.0649429543299909
2022-01-28,143.81,386.31,55.83,322.77,50.46,239.54,158.63,331.96,308.26,159.38,97.21,42.655,128.49,492.43,104.89,624.92,463.96,166.81,6.19,127.62,199.27,225.21,68.86,229.14,95.77,79.14,177.29,143.97801,84.44,643.52,228.4,366.65,90.13,518.16,62.440002,384.36,72.22,66.32,79.27,145.42,170.33,57.54,561.14,296.35,489.05,47.73,55.61,131.92,271.79,172.67,534.82,69.84,62.71,2412.94,115.33,132.45,243.02,40.880135,103.3475,315.91,133.351,1048.63,37.64,189.45,66.42,49.72,193.29,560.1,282.11667,590.47,108.65,301.71,319.17,238.18,163.52,36.05,53.05,159.47,0.225255373324397
2022-01-31,154.28,391.53,56.68,340.01,49.76,249.79,163.97,348.82,310.98,161.12,98.32,43.36,131.22,505.13,105.7,608.59,494.96,175.76,6.36,134.51,206.17,226,68.68,227.14,97.75,79.01,179.49,149.5735,85.42,651.75,244.86,389.27,90.4,534.3,61.993332,427.14,77.48,71.4,82.27,152.14,174.78,60.07,589.92,310.5,507.3,48.82,55.67,132.66,284.18,173.52,555.23,69.66,64.625,2456.13,117.76,138.18,243.05,41.322235,107.62,333.76,135.30351,1132.06,37.95,205.44,67.03,49.99,196.13,585.88,312.24,593.34,108.17,313.26,324.34,253.01,171.94,35.8,59.84,169.33,0.286400353924051
2022-02-01,155.68,387.32,56.51,337.37,49.75,249.77,165.37,356.45,308.76,163.02,98.76,43.235,134.24,508.41,108.66,613.36,508.56,177.13,6.76,137.75,205.56,229.37,68.47,228.68,98.54,79.06,181.29,151.19351,86.42,656.99,246.38,388.03,88.35,535.98,63.553337,457.13,78.29,72.42,81.45,151.61,174.61,60.48,589.47,311.82,513.51,48.95,55.37,129.94,286.51,172.34,560.83,68.49,64.715,2465.64,118.1,138.61,245.66,41.236668,108.76,344.91,137.644,1138.11,38.14,208.2,66.68,49.94,196.57,592.72,310.4167,596.89,109.55,319,325.87,252.74,175.8,36.13,59.6,172.74,0.114429155353535
2022-02-02,148.11,391.45,57.26,338.17,50.41,248,168.91,356.23,313.46,160.87,97.73,43.605,133.73,522.02,108.36,622.85,505.62,188.2,6.68,137.195,207.9,224.96,65.82,228.93,97.33,79.25,187.84,150.6125,88.24,672.42,252.42,395.46,89.88,533.09,64.06,429.48,79.04,74.08,84.51,153.13,175.84,58.54,611.77,315.63,534.23,49.51,56.17,137.17,292.94,175.47,562.3,69.59,65.93,2440.98,120.11,140.76,253.57,42.86,108.9175,349.19,148,1082.6,38.77,210.35,67.9,49.99,200.11,603.43,301.88666,600.24,109.58,323,314.29,242.85,132.57,36.38,57.79,169.61,0.153204208301158
2022-02-03,137.94,385.08,56.38,325.08,49.5,237.76,162.02,356.66,301.25,162.01,95.94,43.04,131.84,521.77,106.28,620.69,503.31,179.1,6.67,135.04,205.13,220.17,65.39,224.04,94.38,78.95,175.59,138.8455,86.06,660.48,239.48,373.68,90.19,510.83,63.226665,405.6,74.17,68.63,81.97,146.42,172.9,57.19,588.76,303.51,538.95,48.28,55.2,137.29,285.6,175.37,535.59,69.47,64.21,2437.52,118.86,136.51,243.75,43.79,104.6825,330.35,143.09001,999.74,38.75,198.34,67.94,49.64,196.94,580.85,297.0467,610.45,120.78,237.76,304.41,233.02,124.3,35.84,55.13,163.95,-0.0707036987735078
2022-02-04,144.1,381.81,54.99,326.79,48.6,241.24,161.03,358.38,305.94,162.74,95,42.145,133.49,519.77,104.88,622.96,489.86,179.47,6.78,137.93,206.25,221.53,63.9,222.11,94.16,79.25,171.42,157.63951,86.82,646.43,243.19,377.38,89.17,513.54,63.02,410.17,73.18,71.1,81.17,147.51,172.39,59.29,579.07,308.89,526.44,48.01,55.15,137.71,285.73,172.49,544.02,68.78,64.06,2442.93,119.91,135.57,241.96,43.52,105.0875,336.37,143.29301,1035.33,38.24,198.12,67.02,49.33,197.75,590.16,307.77335,608.92,120.94,237.09,320.91,236.79,126.08,34.75,55.85,163.01,0.111888214788732
2022-02-07,141.44,379.87,53.44,329.73,49.09,240.48,160.82,355.92,300.95,166.04,95.19,42.27,135.72,515.89,105.89,622.36,500.22,175.09,6.74,140.79,205.98,221.3,63.76,223.53,93.35,79.5,169.95,157.9355,87.74,634.03,247.28,375.6,89.81,507.1,62.86667,402.1,73.65,71.57,80.87,146.72,171.66,58.7,571.37,305.14,517.76,48.18,55.17,136.4,284.89,171.81,545.28,68.75,64.01,2483.05,119.97,136.13,243.26,43.64,105.215,332.2,139.201,1035.14,38.57,196.92,67.48,48.86,197.03,587.63,302.4467,610.75,122.05,224.91,314.19,236.45,121.41,34.72,53.33,160.27,0.0263126429782083
2022-02-08,142.69,383.55,53.62,330.09,49.79,241.1,163.13,354.77,304.56,171.55,94.92,42.36,139.36,521.15,99.54,617.94,515.49,178.59,6.8,139.99,208.41,222.39,63.7,241.01,95.48,80.23,172.63,161.4135,89.17,637.13,251.08,385.22,90.2,511.31,62.440002,403.53,75.44,76.5,84.12,148.37,174.83,59.73,576.29,309.11,521.61,48.81,55.34,134.37,283.39,172.02,554.23,68.84,64.175,2541.38,121.02,138.75,240.94,43.02,106.3825,334.4,139.399,1050.87,38.85,202.53,68.05,49.21,198.19,600.22,307.33334,609.12,125.44,220.18,318.05,238.51,120.26,34.94,60.16,153.31,0.183072461807229
2022-02-09,149.6,391.57,54.51,341.47,49.99,251.34,168.21,367.86,311.21,173.53,97.13,43.145,141.6,528.83,102.18,619.77,545.94,183.95,6.86,141.41,211.16,226.81,63.38,237.19,97.42,81.5,176.71,161.1895,91.69,640.22,267.05,400.13,89.38,521.75,63.120003,412.89,78.43,77.74,88.12,154.4,176.28,60.61,607.44,324.18,531.81,49.91,56.29,135.79,292.18,171.94,579.4,69.19,65.625,2626.98,124.12,144.2,244.24,42.6,111.97,339.64,141.59201,1133.2,38.68,209.76,67.96,49.77,199.06,611.34,310.6667,614.75,128.08,232,335.6,243.45,122.94,34.95,62.28,164.03,0.365077348194662
2022-02-10,145.72,381.65,52.86,333.01,49.22,238.52,161.67,358.08,302.38,174.68,95.31,41.915,137.93,518.48,99.18,618.22,532.36,174.07,6.33,124.93,205.54,220.04,61.79,228.82,96.57,81.45,170.66,159.00351,90.25,658.45,258.24,389.71,87.39,495.02,61.993332,406.27,74.93,73.84,91.02,148.87,172.12,58.81,594.87,311.15,526.2,48.86,54.87,134.98,292.49,168.37,557.58,67.08,64.215,2628.38,120.37,139.77,235.89,42.04,110.5675,334.35,138.62,1122.42,38.28,199.05,66.77,48.92,194.69,591.36,301.51666,606.52,125.13,228.07,346.16,239.64,119.02,34.29,63.2,160.42,-0.243421950282486
2022-02-11,141.24,375.53,51.95,319.02,48.7,227.13,153.9,330.9,295.04,169.88,93.73,41.4,137.43,509.67,97.4,638.41,509.1,164.64,6.22,125.37,203.79,214.59,62.07,228.2,94.27,81.5,164.4,153.2935,87.34,668.28,239.49,369.23,87.65,473.97,61.873333,391.31,71.33,67.99,89.76,142.5,168.64,58.38,559.99,295.29,515.05,47.63,53.9,134.1,283.16,168.58,535.81,66.96,60.65,2530.01,118.91,132.49,233.89,42.13,105.14,316.72,134.2825,1091.09,38.03,186.74,66.7,47.62,192.91,573.42,286.6667,604.73,124.48,219.55,321.76,232.77,115.29,34.73,60,161.32,-0.180512386818981
2022-02-14,142.09,370.5,51.92,317.12,47.36,226.9,153.98,329.45,295,171.33,93.65,41.285,136.96,506.56,97.89,623.53,505.67,165.13,6.17,124.51,201.98,214.12,61.11,224.27,94.27,81.5,162.47,155.167,86.24,661.04,242.67,365.16,86.18,474.01,61.98667,396.57,71.19,67.75,89.86,142.08,168.88,58.18,558.25,294.96,505.53,47.58,53.18,133.4,281.14,166.7,529.05,66.4,61.365,2545.66,118.48,131.86,231.23,42.2,101.75,313.64,135.526,1119.01,38.1,185.88,66.14,47.4,191.81,578.58,291.92,607.94,125.51,217.7,320.25,232.98,114.12,34.59,59.16,142.47,-0.0618354527102804
2022-02-15,146.9,377.75,52.17,325.22,48.3,233.38,162.04,342.12,300.47,181.2,94.51,41.39,137.79,513.92,97.07,630.15,528.24,173,6.2,128.72,204.02,217.37,61.33,223.94,96.19,81.52,166.17,156.5105,89.06,674.76,264.95,387.5,85.44,479.5,62.88,407.46,74.98,74.17,96,146.07,172.79,59.93,593.82,306.15,510.87,48.44,54.27,134.5,289.31,165.96,527.78,66.12,63.39,2635.16,120.11,139.84,233.41,41.74,104.3775,318.15,136.6085,1170.3,37.93,196.62,65.87,48.05,194.27,602.77,307.47668,609.45,127.03,221,330.33,235.46,115.46,34.68,61.23,151.12,0.133135687068966
2022-02-16,138.51,378.57,52.34,323.6,47.88,233.74,168.34,333.86,299.5,183.26,95.18,41.61,136.76,512.4,96.81,630.9,526.38,172.6,6.17,128.67,204.24,214.55,61.9,222.66,95.7,81.46,168.24,158.10051,89.42,678.44,265.11,385.65,85.41,477.7,63.320004,398.08,75.5,72.1,96.06,145.85,172.55,57.65,591.47,306.79,508.01,48.23,54.25,133.29,291.14,166.3,528.15,65.94,63.435,2703.26,120.02,140.96,235.77,42,103.4075,320.04,137.738,1133.84,37.92,199.66,65.71,48.09,194.07,597.21,307.7967,609.46,127.46,216.54,318.71,228.31,110.54,36.62,60.2,151.81,0.157062434394904
2022-02-17,129.38,370.64,51.28,310.79,46.81,223.39,160.43,317.84,290.73,178.17,93.05,41.07,135.75,515.01,94.33,626.72,501.76,166.8,6.03,124.16,200.46,210.6,61.29,221.68,91.75,80.97,164.65,154.65251,85.92,674.94,245.07,366.05,85.49,457.71,62.426666,386.67,71.17,67.55,93.73,138.22,168.88,55.76,580.61,293.31,493.35,47.57,55.77,130.4,284.08,166.75,496.18,66.1,62.4,2623.95,116.35,136.47,232.77,41.75,96.8125,310.03,132.539,1021.07,37.92,187.61,66.06,46.77,190.3,579,292.11667,597.83,124.55,207.71,304,216.71,105.2,37.79,59.64,146.36,-0.0458560637961336
2022-02-18,126.96,371.57,51.2,299.57,46.61,216.84,160.36,311.97,287.93,174.92,93.34,40.635,142.84,512.67,94.13,615.13,498.65,167.64,6.03,120.26,200.45,209.79,61.05,220.77,93.47,81.05,166.74,152.6015,86.36,676.96,236.42,358.3,85.71,442.56,62.54,391.29,71.78,67.34,90.8,134.95,167.3,55.46,569.99,287.63,489.45,45.04,57.21,129.33,280.78,167.71,481.2,66,61.16,2616.41,115.84,133.35,229.61,41.63,95.31,308.66,130.403,937.26,38.48,187.09,66,46.64,189.3,579.99,285.66,596.83,123.98,206.16,298.07,214.47,103.65,38.46,56.03,145.74,0.0192357938189845
2022-02-22,126.61,370,51.05,302.99,45.79,215.65,160.88,319.86,287.72,173.12,93.11,40.825,139.79,502.18,93.52,602.89,494.11,165.89,6.02,123.44,199.9,209.81,60.98,221.41,92.24,81.23,166.69,150.1975,85.27,652.21,233.9,355.74,85.99,438.4,62.40667,377.38,71.79,66.7,90.57,135.21,164.32,55.15,559.72,289.47,488.64,44.69,56.3,127.09,284,168.35,483.25,65.94,60.875,2518.22,115.59,130.26,230.21,41.65,97.74,304.58,129.8135,887.86,38.57,187.24,66.47,46.94,186.44,577.46,273.84335,595.5,123.51,202.08,295.7,218.09,103.17,40.4,54.4,144.97,0.0351066108433735
2022-02-23,120.1,363.91,49.62,296.73,45.46,209.02,156.49,315.28,280.27,167.97,89.65,39.705,136.2,495.26,92.6,608.98,482.66,161.62,5.97,119.61,196.29,209.08,61.35,221,88.02,80.71,165.64,144.82701,84.65,631.75,223.87,343.78,84.64,429.45,60.853333,367.46,70.3,64.82,87.31,140.88,160.07,54.59,542.39,285.53,474.68,44.65,54.44,126.72,276.5,166.69,467,64.93,58.895,2469.83,113.61,127.86,230.69,40.97,94.0775,295.24,127.588005,920.57,38.06,185.15,66.28,45.13,177.62,565.19,254.68,570.6,121.44,198.45,281.02,213.01,100.72,40.1,51.82,135.73,-0.0694719787430684
2022-02-24,126.97,374.02,50.46,316.49,45.27,218.18,159.79,323.91,294.59,168.75,91.01,40.175,136.13,505.58,95.56,609.78,509.15,167.98,6.06,126.27,200.22,203.12,60.61,219.27,90.64,81.01,169.59,151.358,86.08,637.16,237.48,357.89,86.56,463.82,61.3,390.03,71.26,67.79,88.83,149.04,162.74,55.44,562.88,307.8,509.77,46.72,54.73,127.5,288.38,163.79,497.13,64.83,60.8,2295,115.79,133.42,230.25,41.3,102.18,310.36,132.69101,1033.59,36.65,191.42,64.65,46.01,179.22,580,266.92334,586.59,123.66,207.6,301.6,222.36,105.02,38.98,51.06,156.23,0.0185184574870912
2022-02-25,125.32,377.32,51.28,324.38,46.2,219.62,162.12,329.49,297.31,174.37,92.58,42.285,140.69,517.49,98.05,618.66,512.56,170.93,6.16,128.38,204.36,207.38,61.12,227.03,92.73,81.44,170.82,153.7885,88.04,654.71,241.57,357.65,89.46,465.54,61.14,390.8,72.15,68.75,90.1,152.93,164.85,54.6,573.2,311.15,522.45,47.71,56.04,128.71,293.51,168.38,487.18,67.23,62.345,2281.46,118.64,135.72,230.3,42.6,102.835,317.58,134.4595,1111.39,38.3,194.2,66.76,47.07,179.54,588.01,269.95667,601.16,125.46,210.48,305.03,225.23,110.94,39.73,51.65,151.33,0.131866170241287
2022-02-28,132.6,375.32,51.46,324.19,46.09,220.23,160.29,326.6,298.79,170.14,91.79,42.2,142.08,519.25,97.67,618.36,511.46,171.99,6.16,128.87,204.44,211.01,60.4,226.48,91.39,81.5,169.99,153.563,86.13,649.24,243.85,348.5,90.65,467.68,61.206665,394.52,70.33,68.33,88.86,151.43,165.12,54.59,561.35,312.39,532.35,47.7,55.77,130.09,290.33,163.74,474.37,67.33,61.44,2172.25,119.06,134.2,230.02,42.56,103.4775,319.94,135.05699,1126.65,38.67,190.12,65.48,46.76,177.34,587.44,290.14334,601.78,123.21,211.03,305.72,229.05,111.93,39.22,51.86,153.6,0.0480893100529101
2022-03-01,122.78,372.15,51.56,318.23,45.01,214,156.95,330.25,294.95,164.91,90.14,41.615,139.71,522.93,97.06,607.03,500.97,163.69,6.08,129.46,202.31,210.34,60.26,225.21,89.55,80.88,167.29,151.14201,85.8,656.52,234.77,336.79,90.21,466.68,59.52667,386.24,67.9,64.95,86.26,150.53,163.2,54.35,540.57,307.71,535.14,46.82,54.62,128.15,291.55,162.27,468.58,66.51,60.42,2072,117.55,129.61,230.69,42.23,102.1025,315.18,134.06151,1124.52,38.16,181.18,64.34,46.39,179.36,570.12,288.12335,594.74,123.13,203.49,307.27,240.33,106.51,38.68,50.98,149.52,-0.0737667625968992
2022-03-02,121.61,380.99,52.57,323.25,46.15,216.51,159.82,330.19,300.19,168.23,92.77,41.875,139.92,528,98.74,616.87,496.14,169.25,6.15,126.68,206.29,207.79,61.24,228.59,95,81.48,170.1,152.0525,88.19,675.87,242.2,346.07,91.24,471.18,61.093334,380.03,69.74,67.67,93.3,157.46,166.56,55.09,554.02,315.32,539.97,48.87,56.15,129.26,299.01,164.52,486,67.56,61.43,2163.52,120.38,133.18,234.11,42.76,105.02,330.07,134.5715,1140.9,38.61,188.35,64.7,46.38,181.73,585.78,293.2967,570.99,125.61,208.11,309.28,248.39,106.61,39.07,48.77,147.86,0.19667727811245
2022-03-03,113.11,378.41,53.15,316.24,46.72,210,159.28,331.95,295.92,165.47,91.53,41.675,146.48,533.05,98.63,611.15,477.45,165.35,6.18,126.84,204.7,211.23,61.71,232.64,93.53,81.5,171,147.8985,87.93,684.19,237.14,342.53,93.98,459.08,61.10667,368.07,69.04,65.2,89.18,153.94,166.23,54.42,543.51,308.84,538.52,47.93,56.07,127.84,299.82,163.27,472.7,69.13,60.62,2102.06,120.42,130.64,235.69,43.13,105.9875,322.84,133.8995,1096.76,38.61,184.7,64.91,47.12,182.68,578.6,279.76334,561.82,123.92,202.97,286.88,245.37,101.34,39.95,45.22,141.52,-0.0371505735955056
2022-03-04,108.94,378.95,53.97,311.37,47.72,207.66,156.85,323.57,289.86,159.28,90.03,40.66,143.47,525.5,97.32,620.41,464.48,162.26,6.17,131.99,208.46,209.45,61.86,232.91,89.44,81.43,169.98,145.641,88.88,674.09,229.36,332.1,96.33,452.13,58.63333,361.73,67.76,63.41,81.91,154.69,163.17,55.66,525.78,309.06,535.71,48.07,56.51,126.49,302.28,165.75,464.95,71.26,59.205,1985.04,123.58,125.74,238.66,44.28,108.015,320.58,131.9065,1055.78,38.88,176.45,63.83,47.21,187.7,595.99,279.43,549.93,123.23,200.06,267.61,240.21,99.91,39.84,41.27,136.46,-0.0769542073359073
2022-03-07,107.88,371.02,54.1,305.87,46.99,199.09,146.28,316.33,278.91,148.06,84.46,37.5,140.86,528.52,94.92,618.59,435.57,150.1,6.38,134.39,208.39,205.78,60.26,234.36,85.12,80.55,164.89,137.453,86.6,660.43,213.52,314.14,97.26,437.97,55.460003,350.26,65.14,61.17,75.7,150.4,159.3,54.85,489.15,295.46,517.28,47.68,55.59,126.26,292.69,162.45,437.39,71.55,54.82,1817.16,122.41,119.22,235.54,43.83,105.2025,302.38,126.3785,957.87,38.14,169.72,62.53,46.3,187.5,570.7,268.19336,555.64,122.31,187.47,244.24,224.41,93.61,40.15,38.61,126.46,-0.137778056555773
2022-03-08,108.49,367.51,54.16,298.95,47.47,195.95,148.52,313.52,275.85,152.79,84,36.245,146.8,523.36,94.2,614.74,415.01,150.76,6.38,137.23,205.38,202.01,59.54,231.1,85.86,81.03,167.34,136.01451,87.48,655.17,215.14,321.82,95.25,431.53,55.673336,341.76,68.53,64.51,77.16,145.8,157.44,53.31,490.37,296.35,507.78,47.5,54.4,122.67,269.32,157.87,442.21,70.19,54.425,1899.53,118.43,124.15,238.71,43.49,100.2,296.52,127.10451,914.78,37.21,176.9,60.8,46.13,185.03,575.95,274.80002,551.43,119.28,190.29,240.95,219.9,94.9,38.66,40.02,129.28,-0.0277548562393162
2022-03-09,109.08,374.16,54.76,312.33,48.12,204.88,153.62,324.71,288.5,159.47,87.6,38.34,147.75,527.65,96.27,623.43,442.05,157.11,6.22,140.46,209.7,202.27,59,231.46,88.57,80.83,172.46,139.279,87.96,674.7,230.14,339.56,95.01,450.87,58.213333,358.79,70.88,66.55,79.44,150.89,162.95,53.06,517.31,307.79,529.92,47.63,55.92,125.52,278.82,157.4,464.74,69.84,57.95,2035.47,122.3,128.62,239.24,43.55,103.06,305.82,133.42,984.76,37.63,183.35,61.29,46.12,187.27,597.02,286.32333,557.75,121.96,198.5,261.59,233.53,100.22,38.18,43.34,142.49,0.255633234975369
2022-03-10,103.33,369.75,54.47,303.56,48.07,199.79,150.56,316.04,285.59,162.56,87.16,37.695,148.75,532.72,95.05,630.36,430.09,154.71,6.22,140.83,209.43,198.64,57.92,226.95,89.6,80.8,172.75,146.8175,87.66,675.58,226.58,328.79,95.99,438.95,57.433334,356.77,69.85,65.25,75.72,149.46,158.52,52.36,497.07,300.84,524.44,46.66,54.71,123.68,275.72,154.51,452.37,70.16,57.895,2030.36,122.19,124.97,241.93,43.6,101.395,301.74,132.4295,931.29,37.2,180.5,60.16,45.39,184.84,587.73,279.43335,562.13,123.54,195.21,255.2,228.45,98.55,37.54,35.76,139.52,-0.0772137221189591
2022-03-11,98.12,369.3,53.97,293.62,47.44,192.31,147.6,303.87,280.07,161.64,82.73,36.61,147.02,527.42,94.15,642.58,400.67,152.34,6.19,137.97,207.27,197.67,58,228.85,87.76,80.31,170.36,145.5245,88.04,675.11,221,323.27,95.54,416.38,57.04,340.32,69.04,63.09,72.82,144.91,154.73,50.06,483.39,293.69,498.08,45.83,54.69,122.33,273.69,153.73,439.32,70.37,57.76,2017.4,120.59,123.64,236.48,43.63,97.565,291.55,129.8705,891.69,36.81,178.56,59.12,45.02,182.04,577.85,265.11667,559.29,124.57,187.61,246.39,224.91,96.57,37.36,32.13,138.2,-0.0984951347426471
2022-03-14,94.64,375.01,54.49,289.94,47.91,188.7,145.63,306.11,276.44,161.76,79.29,36.615,151.08,525.95,93.99,656.41,378.09,141.29,6.16,136.86,207,193.77,58.15,229.21,85.76,79.55,166.72,141.85301,87.43,674.82,213.3,320,94.74,411.5,58.10667,331.01,68.13,60.25,69.4,139.16,150.62,52.09,469,278.98,486.33,44.4,54.3,119.13,263.8,155.89,424.63,69.51,58.05,1999.95,119.89,120.13,241.68,43.58,101.8225,289.24,125.951004,882.47,37.04,171.71,59.34,44.97,185.95,567.8,255.45667,566.14,124.07,186.63,238.66,220.91,96.87,37.69,25.53,150.07,-0.111400993201754
2022-03-15,98.97,382.11,55.79,298.09,48.17,192.43,150.92,312.61,287.15,166.4,83.12,37.54,151.06,542.32,95.45,665.93,390.73,144.21,6.24,137.6,212.31,197.36,58.32,231.56,87.46,79.51,172.32,147.3665,88.17,695.84,229.73,333.22,96.11,421.66,58.446667,343.75,71.62,65.78,73.11,142.5,155.09,53.94,484.72,285.5,502.93,44.81,55.6,120.8,270,159,439.68,70.23,60.135,2080.18,121.82,124.41,246.99,43.76,104.02,289.92,129.198,952.34,37.34,178.44,61.17,45.54,190.91,592.76,267.2967,569.16,126.28,192.03,245.17,221.42,100.46,37.82,27.31,148.12,0.174525546489104
2022-03-16,106.84,389.13,55.97,310.92,47.38,204.5,158.57,326.6,294.39,172.29,87.41,38.595,152.08,543.39,98.3,677.98,420.65,150.45,6.21,141.74,212.46,203.8,57.97,231.67,91.34,79.12,176.33,153.104,89.7,700.86,244.96,350.92,95.07,442.36,60.206665,357.53,74.75,68.91,79.67,150.51,159.59,54.77,514.49,300.08,520.19,46.63,55.81,123.8,277.85,159.7,457.9,69.25,62.645,2202.44,124.55,130.48,248.52,43.44,109.33,305.1,133.2805,1075.97,37.46,188.32,61.95,46.23,195.43,607.12,280.07666,572.11,127.76,203.63,280.96,227.47,107.92,37.68,42.62,169.36,0.230660296153846
2022-03-17,111.29,394.98,57.14,309.63,47.48,211.65,159.98,338.26,295.22,171.24,87.66,39.14,155.13,552.79,100.04,685.23,425.48,152.83,6.25,142.93,213.92,205.32,59.2,235.86,92.21,78.89,178.47,157.239,90.58,701.32,247.66,352.61,94.94,444.36,60.18,371.4,75.42,69.41,80.52,153.32,160.62,55.67,526.32,304.05,527.09,47.14,56.17,125.18,282.95,160.94,473.75,69.7,63.8,2161.14,125.62,131.99,250,43.45,113.6825,307.6,133.839,1149.09,37.8,189.77,62.27,46.48,202.41,602.67,290.53333,577.65,128.95,207.84,280.13,235.3,112.16,37.75,39.37,168.26,0.178107476376147
2022-03-18,116.28,400.37,57.87,318.6,47.36,213.3,163.45,346.11,300.43,171.19,89.6,40.295,157.17,561.35,100.61,685.94,442.87,153.99,6.33,142.81,214.69,208.57,59.42,236.25,93.33,78.76,180.1,161.2505,91.72,689.98,264.53,365.05,94.07,453.33,59.113335,380.6,77.29,71.33,79.41,158.87,163.98,56.02,544.64,318.21,542.46,47.45,55.97,126.28,290.11,162.79,479.87,68.79,64.62,2186.31,128.13,135.14,249.08,43.25,117.0125,316.93,136.1255,1185.53,37.81,192.42,61.51,46.91,208.24,610.41,301.7967,577.32,127.18,216.49,294.73,243.6,118.77,37.62,42.6,178.93,0.0678958958100559
2022-03-21,116.87,391.3,57.76,310.65,47.38,212.38,164.22,347,299.16,169.95,86.86,39.5,154.96,555.53,99.56,693.2,432.47,155.59,6.29,141.55,212.53,206.81,59.66,236.32,91.07,78.84,180.46,161.4915,91.39,685.47,267.34,356.28,94.69,453.59,59.146667,374.59,76.57,70.71,78.35,157.2,165.38,55.32,536.86,314.31,539.59,47.39,56,125.56,283.28,162.56,466.5,69.32,63.13,2161.39,126.66,134.2,250.26,43.66,115.085,308.22,136.1015,1153.84,37.78,190.51,61.37,46.67,210.32,601.29,307.05334,565.77,125.97,211.49,288.31,242.84,114.65,37.62,39.99,175.38,-0.0514995624
2022-03-22,119.8,393,57.75,317.39,47.43,216.66,164.77,350.2,304.06,170.57,87.89,40.65,156.7,559.42,100.5,692.64,457.03,157.61,6.41,142.93,215.21,210.92,59.98,236.47,91.68,79.3,182.35,164.889,93.12,687,265.24,361.03,95.25,466.45,59.440002,382.92,76.39,71.38,79.12,160.2,168.82,55.75,546.76,325.22,552.46,48.39,56.17,127.93,286.44,164.34,475.99,69.21,63.685,2201.96,127.45,135.48,251.88,43.63,116.1775,315.03,139.86801,1215.07,37.83,187.75,61.57,47.22,211.15,611.34,331.32666,574.66,125.69,216.65,298.51,244.15,117.87,37.95,47.53,186.72,0.0996166832335329
2022-03-23,116.81,401.34,57.07,306.43,46.74,207.34,159.14,339.79,299.49,167.65,86.22,39.025,155.15,554.02,98.78,669.22,437.06,152.87,6.4,138.73,212.57,209.62,58.85,234.18,89.74,79.07,179.08,163.408,90.96,688.25,256.34,348.73,96.01,422.9,58.620003,374.49,73.77,68.94,75.65,157.29,170.21,55.6,530.99,316.44,536.06,48.27,54.48,124.64,275.2,163.48,461.44,69.3,62.435,2159.75,125.38,131.42,248.13,43.7,112.3275,310.42,138.2755,1212.45,36.87,183.59,60.78,46.52,207.65,599.38,333.03668,559.99,124.83,213.46,289.41,236.78,114.65,38.28,49.4,178.73,-0.0552351884453782
2022-03-24,117.75,410.41,57.35,310.96,47.02,213.05,164.96,343.05,304.1,171.98,87.12,39.28,156.85,558.11,98.7,679.76,436.26,158.46,6.5,141.27,216.95,213.01,59.14,236.87,90.42,79.62,184.21,163.6495,91.19,700.24,281.5,365.89,96.44,432.14,59.3,375.71,77.68,73.76,78.21,162.12,174.07,57.23,556.22,325.56,540.39,51.62,54.5,125.57,281.08,164.47,465.63,69.88,63.32,2261.99,127.74,138.59,251.7,44.47,117.0975,317.74,141.572,1236.44,37.26,191.08,60.85,46.8,208.24,626.43,337.97333,559.32,125.69,219.57,294.13,241.23,116.05,38.63,44.94,179.68,0.285496792391304
